chrom	start	end	gene_name	strand	tss	mean_beta	n_cpg
chr22	23322884	23323884		+	23323884	0.8690796703296702	10
chr22	23328250	23329250		+	23329250	0.8	5
chr22	23332736	23333736		+	23333736	0.6582715530083952	14
chr22	23337533	23338533		+	23338533	0.7870238095238096	15
chr22	23341444	23342444		+	23342444	0.7295995670995671	20
chr22	23346877	23347877		-	23347877	0.7658882378862477	14
chr22	23344503	23345503		+	23345503	0.7163836609023776	22
chr22	23410134	23411134		+	23411134	0.8478406339038898	35
chr22	23602588	23603588		-	23603588	0.6358049886621315	35
chr22	23492389	23493389		+	23493389	0.0723137973137973	21
chr22	23555012	23556012		-	23556012	0.7586364992473591	26
chr22	23559728	23560728		-	23560728	0.8258241758241759	4
chr22	23567176	23568176		+	23568176	0.6877405002405003	18
chr22	23602030	23603030		-	23603030	0.6563356088356088	40
chr22	23602366	23603366		+	23603366	0.6189167776667777	40
chr22	23683940	23684940		-	23684940	0.9037475305973829	47
chr22	23684629	23685629		+	23685629	0.8812592369497739	37
chr22	23712391	23713391		-	23713391	0.7866356637189971	36
chr22	23740336	23741336		-	23741336	0.8783146591970121	17
chr22	23744789	23745789		-	23745789	0.8288502198930007	55
chr22	23748476	23749476		+	23749476	0.8607911249851591	46
chr22	23804063	23805063		-	23805063	0.8674825174825176	11
chr22	23824364	23825364		-	23825364	0.8501763668430335	27
chr22	23814304	23815304		+	23815304	0.8258343290527538	31
chr22	23855318	23856318		+	23856318	0.5852095749554916	37
chr22	23908741	23909741		-	23909741	0.7415893630179343	7
chr22	23959282	23960282		-	23960282	0.6814135140222097	23
chr22	23975972	23976972		-	23976972	0.706917735042735	20
chr22	23983111	23984111		+	23984111	0.8034721068928231	11
chr22	23984332	23985332		+	23985332	0.8975556789701525	44
chr22	24013186	24014186		+	24014186	0.4818546532832247	28
chr22	24026509	24027509		-	24027509	0.844752042828966	13
chr22	24078962	24079962		-	24079962	0.8514161220043573	15
chr22	24083878	24084878		-	24084878	0.673063973063973	12
chr22	24163623	24164623		-	24164623	0.0510902851628658	62
chr22	24099508	24100508		-	24100508	0.8771768939872389	29
chr22	24137213	24138213		+	24138213	0.871746106034204	41
chr22	24179799	24180799		-	24180799	0.902366473938496	19
chr22	24197305	24198305		-	24198305	0.14322402560889405	20
chr22	24200618	24201618		-	24201618	0.7962789760978616	25
chr22	24209183	24210183		+	24210183	0.8083527034911363	41
chr22	24214165	24215165		-	24215165	0.04942956349206349	32
chr22	24214418	24215418		+	24215418	0.02018140589569161	28
chr22	24219040	24220040		+	24220040	0.6606646825396826	12
chr22	24233167	24234167		+	24234167	0.5324581100447596	41
chr22	24285190	24286190		-	24286190	0.7931409663012793	113
chr22	24300546	24301546		+	24301546	0.8811457544284135	60
chr22	24323393	24324393		-	24324393	0.8458672640490822	22
chr22	24342529	24343529		-	24343529	0.4021848739495798	10
chr22	24337981	24338981		+	24338981	0.05798300464967131	45
chr22	24370293	24371293		+	24371293	0.7311020046046295	25
chr22	24386911	24387911		-	24387911	0.8590417072301699	116
chr22	24386529	24387529		+	24387529	0.6520485204209697	95
chr22	24466168	24467168		+	24467168	0.9102097505668935	35
chr22	24471929	24472929		+	24472929	0.2926689081761448	23
chr22	24642100	24643100		+	24643100	0.850990675990676	26
chr22	24674201	24675201		+	24675201	0.8489413171211979	18
chr22	24705753	24706753		-	24706753	0.8060921566356349	29
chr22	24710111	24711111		-	24711111	0.8958082567838664	41
chr22	24712231	24713231		+	24713231	0.878823910809205	74
chr22	24724376	24725376		-	24725376	0.9218883680422141	39
chr22	24730798	24731798		-	24731798	0.8379959436372234	67
chr22	24731426	24732426		+	24732426	0.5602561950719845	55
chr22	24731440	24732440		+	24732440	0.5502516201599849	56
chr22	24863272	24864272		-	24864272	0.7816851364038063	23
chr22	24884209	24885209		+	24885209	0.8069994946708595	66
chr22	24955691	24956691		-	24956691	0.9326810357236387	154
chr22	24955948	24956948		+	24956948	0.9382031910733472	173
chr22	25016501	25017501		-	25017501	0.011594202898550721	46
chr22	25016256	25017256		+	25017256	0.011170212765957447	47
chr22	25041808	25042808		-	25042808	0.7397159670698188	17
chr22	25044350	25045350		+	25045350	0.7737958936488348	34
chr22	25053674	25054674		-	25054674	0.2109575012800819	31
chr22	25093365	25094365		+	25094365	0.8384259259259259	18
chr22	25119598	25120598		-	25120598	0.8991452991452991	13
chr22	25146338	25147338		+	25147338	0.8263009990850899	22
chr22	25147280	25148280		+	25148280	0.9460703062895448	90
chr22	25156467	25157467		-	25157467	0.9542621987066431	27
chr22	25168207	25169207		-	25169207	0.7884639348167249	41
chr22	25172679	25173679		+	25173679	0.8798779740177451	47
chr22	25235180	25236180		-	25236180	0.8323136281598614	27
chr22	25224953	25225953		+	25225953	0.929906929606347	95
chr22	25266599	25267599		+	25267599	0.8217286600091038	36
chr22	25361775	25362775		-	25362775	0.89718308584699	38
chr22	25407280	25408280		-	25408280	0.8230767496392496	16
chr22	25413301	25414301		+	25414301	0.048881204460254554	53
chr22	25572974	25573974		-	25573974	0.8039105463119461	46
chr22	25639817	25640817		-	25640817	0.9459847051421385	90
chr22	25660042	25661042		+	25661042	0.9043165475722685	30
chr22	25671858	25672858		+	25672858	0.7639447116565925	16
chr22	25743278	25744278		-	25744278	0.7694002158533051	38
chr22	25778296	25779296		+	25779296	0.8125661953786953	16
chr22	25810763	25811763		-	25811763	0.8990658634783771	31
chr22	25887516	25888516		-	25888516	0.8753193989759087	19
chr22	25908152	25909152		-	25909152	0.0275297619047619	12
chr22	25908245	25909245		+	25909245	0.01651785714285714	20
chr22	25915795	25916795		+	25916795	0.901929202536348	19
chr22	25933724	25934724		+	25934724	0.9469410933565344	24
chr22	26024960	26025960		-	26025960	0.25005547761281627	49
chr22	26024825	26025825		+	26025825	0.28271004665416355	52
chr22	26107289	26108289		+	26108289	0.8475340136054422	7
chr22	26175312	26176312		-	26176312	0.8351005560636399	40
chr22	26202365	26203365		+	26203365	0.8168745653439531	49
chr22	26362132	26363132		-	26363132	0.5032561188811189	8
chr22	26425532	26426532		-	26426532	0.6325942834577702	16
chr22	26615684	26616684		-	26616684	0.06190877024210357	9
chr22	26613424	26614424		+	26614424	0.31872474747474744	30
chr22	26630571	26631571		-	26631571	0.6279901258162128	26
chr22	26630736	26631736		+	26631736	0.6432855992638601	24
chr22	26707893	26708893		-	26708893	0.12714068792500166	18
chr22	26822382	26823382		-	26823382	0.07217579429117889	39
chr22	26852172	26853172		-	26853172	0.7452752145515303	20
chr22	26884664	26885664		-	26885664	0.5231293279370203	13
chr22	26890705	26891705		+	26891705	0.33379038496226	64
chr22	26945273	26946273		-	26946273	0.11408073350797808	19
chr22	26945286	26946286		+	26946286	0.06132552568538727	17
chr22	26973877	26974877		-	26974877	0.06489693703568383	46
chr22	26973935	26974935		+	26974935	0.04814934038131381	62
chr22	27051464	27052464		-	27052464	0.04845679012345679	27
chr22	27016690	27017690		-	27017690	0.8047396288691021	21
chr22	27021784	27022784		+	27022784	0.7869515464937581	29
chr22	27051551	27052551		+	27052551	0.013333333333333332	25
chr22	27079697	27080697		-	27080697	0.7526773707888259	14
chr22	27106945	27107945		-	27107945	0.40025655967570034	55
chr22	27119069	27120069		+	27120069	0.9045544478918849	108
chr22	27134417	27135417		+	27135417	0.42563906125559003	26
chr22	27320150	27321150		+	27321150	0.29696969696969694	14
chr22	27347532	27348532		-	27348532	0.7100668372944118	50
chr22	27363243	27364243		+	27364243	0.448989898989899	11
chr22	27458120	27459120		+	27459120	0.10416666666666667	12
chr22	27495751	27496751		+	27496751	0.2510329947829948	22
chr22	27521106	27522106		-	27522106	0.49090290340290343	37
chr22	27598102	27599102		+	27599102	0.4832869805092027	27
chr22	27647422	27648422		+	27648422	0.35046715589478744	24
chr22	27684568	27685568		-	27685568	0.6299032302979671	12
chr22	27770575	27771575		+	27771575	0.45999999999999996	5
chr22	27782145	27783145		-	27783145	0.3414529914529915	6
chr22	27896187	27897187		+	27897187	0.7603046837421837	24
chr22	28021296	28022296		-	28022296	0.6917501638034553	11
chr22	28134007	28135007		+	28135007	0.8083304277421925	38
chr22	28137374	28138374		-	28138374	0.8569624819624819	7
chr22	28290877	28291877		-	28291877	0.7567343657441022	18
chr22	28379672	28380672		-	28380672	0.0038095238095238087	70
chr22	28379791	28380791		+	28380791	0.0063852813852813845	77
chr22	28381029	28382029		-	28382029	0.0271926705905034	37
chr22	28380941	28381941		+	28381941	0.023682632060921534	40
chr22	29140276	29141276		-	29141276	0.017321080478975216	57
chr22	28516864	28517864		-	28517864	0.9233641358641358	11
chr22	28693239	28694239		-	28694239	0.7423687423687424	8
chr22	28920308	28921308		+	28921308	0.9048827999485896	14
chr22	29025274	29026274		-	29026274	0.9275308641975308	9
chr22	29103711	29104711		-	29104711	0.780998977873978	12
chr22	29202469	29203469		-	29203469	0.2685901711784335	62
chr22	29202666	29203666		+	29203666	0.10475992175082284	58
chr22	29233313	29234313		+	29234313	0.55469249709801	63
chr22	29260869	29261869		-	29261869	0.0	44
chr22	29296518	29297518		-	29297518	0.9160539215686275	22
chr22	29300321	29301321		+	29301321	0.8115302625875935	28
chr22	29343931	29344931		+	29344931	0.03627080913666279	41
chr22	29491752	29492752		-	29492752	0.27742896638245473	43
chr22	29534171	29535171		-	29535171	0.825	4
chr22	29533262	29534262		+	29534262	0.386590607105313	40
chr22	29596541	29597541		+	29597541	0.9250884155271253	25
chr22	29668342	29669342		-	29669342	0.6630370263744648	42
chr22	29654310	29655310		-	29655310	0.8963883720636007	42
chr22	29668405	29669405		+	29669405	0.649313877693188	40
chr22	29678835	29679835		+	29679835	0.8393914727248061	18
chr22	29688331	29689331		-	29689331	0.8719673382173383	20
chr22	29730654	29731654		-	29731654	0.009266409266409264	37
chr22	29730758	29731758		+	29731758	0.006997084548104955	49
chr22	29769060	29770060		+	29770060	0.3886891429826212	28
chr22	29782270	29783270		-	29783270	0.9019302736496413	22
chr22	29850977	29851977		-	29851977	0.044747044000775345	67
chr22	29795670	29796670		-	29796670	0.9509515846472368	23
chr22	29850315	29851315		+	29851315	0.6508229307054693	39
chr22	29877828	29878828		-	29878828	0.9067300424443281	21
chr22	29881649	29882649		-	29882649	0.9018404352470872	29
chr22	29895719	29896719		+	29896719	0.9149948503384134	38
chr22	29904505	29905505		-	29905505	0.7812716713746463	41
chr22	29940475	29941475		-	29941475	0.5443078234638337	13
chr22	29942566	29943566		+	29943566	0.6190158502127941	62
chr22	30016117	30017117		-	30017117	0.1340250329380764	46
chr22	30043476	30044476		-	30044476	0.05555555555555555	9
chr22	30065917	30066917		+	30066917	0.5255833299492841	87
chr22	30071222	30072222		+	30072222	0.9216564619598089	47
chr22	30182365	30183365		+	30183365	0.6565147154432868	28
chr22	30229386	30230386		-	30230386	0.254149255762159	62
chr22	30229747	30230747		+	30230747	0.06723334535834535	72
chr22	30300644	30301644		-	30301644	0.29079460013670544	25
chr22	30345547	30346547		+	30346547	0.5104144806956984	33
chr22	30362084	30363084		-	30363084	0.8642167136853127	9
chr22	30373198	30374198		-	30374198	0.9085991709800166	38
chr22	30469401	30470401		+	30470401	0.8681547619047618	8
chr22	30542609	30543609		-	30543609	0.9522767938552512	103
chr22	30509583	30510583		-	30510583	0.9357316779272403	54
chr22	30540075	30541075		+	30541075	0.7422660932353445	22
chr22	30567758	30568758		-	30568758	0.9064065019947373	14
chr22	30599701	30600701		-	30600701	0.68001443001443	8
chr22	30669522	30670522		-	30670522	0.711261616216386	32
chr22	30701514	30702514		+	30702514	0.834869478845788	57
chr22	30709077	30710077		-	30710077	0.01676101676101676	26
chr22	30708527	30709527		+	30709527	0.5169719169719169	13
chr22	30729169	30730169		-	30730169	0.8666651178279086	43
chr22	30751844	30752844		-	30752844	0.7319810348381778	35
chr22	30789284	30790284		-	30790284	0.09841269841269841	30
chr22	30819234	30820234		-	30820234	0.004190476190476188	50
chr22	30818963	30819963		+	30819963	0.13397479248389785	59
chr22	30840238	30841238		-	30841238	0.9185500841750841	24
chr22	30849743	30850743		-	30850743	0.5656565656565656	11
chr22	30859347	30860347		+	30860347	0.5640610007276674	45
chr22	30883389	30884389		+	30884389	0.7830913450478667	18
chr22	30888110	30889110		+	30889110	0.35025894845395517	39
chr22	30895028	30896028		+	30896028	0.6853174603174604	12
chr22	30902181	30903181		+	30903181	0.833974356530271	24
chr22	30934427	30935427		-	30935427	0.6660130718954248	10
chr22	30910305	30911305		+	30911305	0.9111594081139243	36
chr22	30944166	30945166		-	30945166	0.7931662521506271	32
chr22	30945483	30946483		+	30946483	0.6901205567356238	18
chr22	30968100	30969100		-	30969100	0.8513752988453885	59
chr22	31009146	31010146		-	31010146	0.753564645231312	18
chr22	31004619	31005619		+	31005619	0.9167856558646033	40
chr22	31037069	31038069		-	31038069	0.9407311614938734	59
chr22	31069584	31070584		-	31070584	0.6752180899908172	22
chr22	31069744	31070744		+	31070744	0.8360870610870609	21
chr22	31098362	31099362		+	31099362	0.29931671863490045	44
chr22	31130414	31131414		-	31131414	0.03967532467532467	55
chr22	31117391	31118391		-	31118391	0.9200695708362712	52
chr22	31156370	31157370		+	31157370	0.8833025432424128	28
chr22	31194158	31195158		+	31195158	0.8960274398432294	37
chr22	31339985	31340985		-	31340985	0.7631956506125304	17
chr22	31384344	31385344		-	31385344	0.6856348032745673	31
chr22	31364727	31365727		+	31365727	0.9134507227153629	37
chr22	31384873	31385873		+	31385873	0.8118806225743567	68
chr22	31431332	31432332		-	31432332	0.5315460888281163	55
chr22	31431822	31432822		+	31432822	0.22889666515774496	73
chr22	31522521	31523521		+	31523521	0.8227930566165861	12
chr22	31526652	31527652		+	31527652	0.936445868945869	15
chr22	31570067	31571067		-	31571067	0.38560802996286864	31
chr22	31582796	31583796		-	31583796	0.764987234987235	15
chr22	31570392	31571392		+	31571392	0.15555129394415107	28
chr22	31575506	31576506		+	31576506	0.8086597006900612	31
chr22	31585419	31586419		+	31586419	0.6671793119161541	6
chr22	31603012	31604012		-	31604012	0.6163223012638217	27
chr22	31619298	31620298		-	31620298	0.787090373710152	27
chr22	31622607	31623607		-	31623607	0.06612158884886157	33
chr22	31622669	31623669		+	31623669	0.011517615176151762	41
chr22	31674858	31675858		+	31675858	0.3485209284122328	37
chr22	31685414	31686414		-	31686414	0.8932176075558429	16
chr22	31739417	31740417		+	31740417	0.8817734731103714	22
chr22	31755513	31756513		-	31756513	0.0827974893661168	45
chr22	31765766	31766766		-	31766766	0.9167663724528713	6
chr22	31768385	31769385		+	31769385	0.7634002109002109	20
chr22	31809306	31810306		-	31810306	0.7363526430834123	52
chr22	31798308	31799308		+	31799308	0.8561149559504823	16
chr22	31852438	31853438		-	31853438	0.9239289446185998	5
chr22	31863207	31864207		+	31864207	0.1312138971212859	58
chr22	31957195	31958195		-	31958195	0.9313993539177952	50
chr22	31943120	31944120		-	31944120	0.852627409140567	42
chr22	31959766	31960766		+	31960766	0.28165285155734315	58
chr22	31985335	31986335		-	31986335	0.9686713286713287	20
chr22	32023068	32024068		+	32024068	0.878210397339952	26
chr22	32125559	32126559		-	32126559	0.004617604617604617	55
chr22	32084536	32085536		-	32085536	0.8757633149678604	44
chr22	32213180	32214180		-	32214180	0.0	59
chr22	32217010	32218010		+	32218010	0.021841236943046898	78
chr22	32220245	32221245		+	32221245	0.8614774114774115	9
chr22	32299919	32300919		+	32300919	0.8697542272542272	30
chr22	32354179	32355179		-	32355179	0.8683148732400274	34
chr22	32393212	32394212		-	32394212	0.6828234855195641	18
chr22	32390385	32391385		+	32391385	0.4075386536616483	11
chr22	32408480	32409480		-	32409480	0.007936507936507936	14
chr22	32407655	32408655		+	32408655	0.09968876439464676	51
chr22	32407947	32408947		+	32408947	0.01317829457364341	43
chr22	32416512	32417512		+	32417512	0.6927589644181716	12
chr22	32433925	32434925		+	32434925	0.22986443381180222	38
chr22	32444533	32445533		-	32445533	0.8198240995115995	16
chr22	32502614	32503614		+	32503614	0.8918997668997669	8
chr22	32506410	32507410		+	32507410	0.8724427533251062	34
chr22	32584804	32585804		-	32585804	0.6780141433096268	51
chr22	32585111	32586111		+	32586111	0.7534246628716872	27
chr22	32597170	32598170		+	32598170	0.8707952307060575	20
chr22	32623526	32624526		-	32624526	0.7395596186431032	19
chr22	32668156	32669156		-	32669156	0.04696137196137196	55
chr22	32668197	32669197		+	32669197	0.044532335480611335	58
chr22	32817998	32818998		-	32818998	0.9382537560478738	30
chr22	32732467	32733467		+	32733467	0.8205345273734358	36
chr22	32809302	32810302		-	32810302	0.6317319079388046	10
chr22	32817819	32818819		+	32818819	0.9511160714285714	32
chr22	32834195	32835195		-	32835195	0.9096748583496705	35
chr22	32839586	32840586		+	32840586	0.7836011904761904	12
chr22	32839604	32840604		+	32840604	0.7836011904761904	12
chr22	32849582	32850582		+	32850582	0.8610229276895943	9
chr22	32875163	32876163		-	32876163	0.025755566488649188	70
chr22	32927344	32928344		-	32928344	0.7398404844018878	15
chr22	32937704	32938704		+	32938704	0.14690144924519924	32
chr22	33521819	33522819		-	33522819	0.13843555376736155	39
chr22	32994743	32995743		+	32995743	0.8465458081986215	28
chr22	33038107	33039107		+	33039107	0.8314805605022997	30
chr22	33084688	33085688		+	33085688	0.8344146964146963	25
chr22	33098360	33099360		-	33099360	0.7776833593580652	27
